Previous Wall_Arr[0][0] Position ; X = 0 ; Y = 0 ;       NEW ;  Wall_Arr[0][0] Position ; X = -45 ; Y = -1215
Previous Wall_Arr[101][5] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][5] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][6] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][6] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][7] Position ; X = 1616 ; Y = 112 ;       NEW ;  Wall_Arr[101][7] Position ; X = 9045 ; Y = -585
Previous Wall_Arr[101][8] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][8] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][9] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][9] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][10] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][10] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][11] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][11] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][12] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][12] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][13] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][13] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][14] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][14] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[101][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[101][18] Position ; X = 1616 ; Y = 288 ;       NEW ;  Wall_Arr[101][18] Position ; X = 9045 ; Y = 405
Previous Wall_Arr[101][19] Position ; X = 1616 ; Y = 304 ;       NEW ;  Wall_Arr[101][19] Position ; X = 9045 ; Y = 495
Previous Wall_Arr[101][20] Position ; X = 1616 ; Y = 320 ;       NEW ;  Wall_Arr[101][20] Position ; X = 9045 ; Y = 585
Previous Wall_Arr[101][21] Position ; X = 1616 ; Y = 336 ;       NEW ;  Wall_Arr[101][21] Position ; X = 9045 ; Y = 675
Previous Wall_Arr[102][0] Position ; X = 1632 ; Y = 0 ;       NEW ;  Wall_Arr[102][0] Position ; X = 9135 ; Y = -1215
Previous Wall_Arr[102][1] Position ; X = 1632 ; Y = 16 ;       NEW ;  Wall_Arr[102][1] Position ; X = 9135 ; Y = -1125
Previous Wall_Arr[102][2] Position ; X = 1632 ; Y = 32 ;       NEW ;  Wall_Arr[102][2] Position ; X = 9135 ; Y = -1035
Previous Wall_Arr[102][3] Position ; X = 1632 ; Y = 48 ;       NEW ;  Wall_Arr[102][3] Position ; X = 9135 ; Y = -945
Previous Wall_Arr[102][4] Position ; X = 1632 ; Y = 64 ;       NEW ;  Wall_Arr[102][4] Position ; X = 9135 ; Y = -855
Previous Wall_Arr[102][5] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[102][5] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[102][6] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[102][6] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[102][7] Position ; X = 1632 ; Y = 112 ;       NEW ;  Wall_Arr[102][7] Position ; X = 9135 ; Y = -585
Previous Wall_Arr[102][8] Position ; X = 1632 ; Y = 128 ;       NEW ;  Wall_Arr[102][8] Position ; X = 9135 ; Y = -495
Previous Wall_Arr[102][9] Position ; X = 1632 ; Y = 144 ;       NEW ;  Wall_Arr[102][9] Position ; X = 9135 ; Y = -405
Previous Wall_Arr[102][10] Position ; X = 1632 ; Y = 160 ;       NEW ;  Wall_Arr[102][10] Position ; X = 9135 ; Y = -315
Previous Wall_Arr[102][11] Position ; X = 1632 ; Y = 176 ;       NEW ;  Wall_Arr[102][11] Position ; X = 9135 ; Y = -225
Previous Wall_Arr[102][12] Position ; X = 1632 ; Y = 192 ;       NEW ;  Wall_Arr[102][12] Position ; X = 9135 ; Y = -135
Previous Wall_Arr[102][13] Position ; X = 1632 ; Y = 208 ;       NEW ;  Wall_Arr[102][13] Position ; X = 9135 ; Y = -45
Previous Wall_Arr[102][14] Position ; X = 1632 ; Y = 224 ;       NEW ;  Wall_Arr[102][14] Position ; X = 9135 ; Y = 45
Previous Wall_Arr[102][15] Position ; X = 1632 ; Y = 240 ;       NEW ;  Wall_Arr[102][15] Position ; X = 9135 ; Y = 135
Previous Wall_Arr[102][16] Position ; X = 1632 ; Y = 256 ;       NEW ;  Wall_Arr[102][16] Position ; X = 9135 ; Y = 225
Previous Wall_Arr[102][17] Position ; X = 1632 ; Y = 272 ;       NEW ;  Wall_Arr[102][17] Position ; X = 9135 ; Y = 315
Previous Wall_Arr[102][18] Position ; X = 1632 ; Y = 288 ;       NEW ;  Wall_Arr[102][18] Position ; X = 9135 ; Y = 405
Previous Wall_Arr[102][19] Position ; X = 1632 ; Y = 304 ;       NEW ;  Wall_Arr[102][19] Position ; X = 9135 ; Y = 495
Previous Wall_Arr[102][20] Position ; X = 1632 ; Y = 320 ;       NEW ;  Wall_Arr[102][20] Position ; X = 9135 ; Y = 585
Previous Wall_Arr[102][21] Position ; X = 1632 ; Y = 336 ;       NEW ;  Wall_Arr[102][21] Position ; X = 9135 ; Y = 675
Previous Wall_Arr[103][0] Position ; X = 1648 ; Y = 0 ;       NEW ;  Wall_Arr[103][0] Position ; X = 9225 ; Y = -1215
Previous Wall_Arr[103][1] Position ; X = 1648 ; Y = 16 ;       NEW ;  Wall_Arr[103][1] Position ; X = 9225 ; Y = -1125
Previous Wall_Arr[103][2] Position ; X = 1648 ; Y = 32 ;       NEW ;  Wall_Arr[103][2] Position ; X = 9225 ; Y = -1035
Previous Wall_Arr[103][3] Position ; X = 1648 ; Y = 48 ;       NEW ;  Wall_Arr[103][3] Position ; X = 9225 ; Y = -945
Previous Wall_Arr[103][4] Position ; X = 1648 ; Y = 64 ;       NEW ;  Wall_Arr[103][4] Position ; X = 9225 ; Y = -855
Previous Wall_Arr[103][5] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[103][5] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[103][6] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[103][6] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[103][7] Position ; X = 1648 ; Y = 112 ;       NEW ;  Wall_Arr[103][7] Position ; X = 9225 ; Y = -585
Previous Wall_Arr[103][8] Position ; X = 1648 ; Y = 128 ;       NEW ;  Wall_Arr[103][8] Position ; X = 9225 ; Y = -495
Previous Wall_Arr[103][9] Position ; X = 1648 ; Y = 144 ;       NEW ;  Wall_Arr[103][9] Position ; X = 9225 ; Y = -405
Previous Wall_Arr[103][10] Position ; X = 1648 ; Y = 160 ;       NEW ;  Wall_Arr[103][10] Position ; X = 9225 ; Y = -315
Previous Wall_Arr[103][11] Position ; X = 1648 ; Y = 176 ;       NEW ;  Wall_Arr[103][11] Position ; X = 9225 ; Y = -225
Previous Wall_Arr[103][12] Position ; X = 1648 ; Y = 192 ;       NEW ;  Wall_Arr[103][12] Position ; X = 9225 ; Y = -135
Previous Wall_Arr[103][13] Position ; X = 1648 ; Y = 208 ;       NEW ;  Wall_Arr[103][13] Position ; X = 9225 ; Y = -45
Previous Wall_Arr[103][14] Position ; X = 1648 ; Y = 224 ;       NEW ;  Wall_Arr[103][14] Position ; X = 9225 ; Y = 45
Previous Wall_Arr[103][15] Position ; X = 1648 ; Y = 240 ;       NEW ;  Wall_Arr[103][15] Position ; X = 9225 ; Y = 135
Previous Wall_Arr[103][16] Position ; X = 1648 ; Y = 256 ;       NEW ;  Wall_Arr[103][16] Position ; X = 9225 ; Y = 225
Previous Wall_Arr[103][17] Position ; X = 1648 ; Y = 272 ;       NEW ;  Wall_Arr[103][17] Position ; X = 9225 ; Y = 315
Previous Wall_Arr[103][18] Position ; X = 1648 ; Y = 288 ;       NEW ;  Wall_Arr[103][18] Position ; X = 9225 ; Y = 405
Previous Wall_Arr[103][19] Position ; X = 1648 ; Y = 304 ;       NEW ;  Wall_Arr[103][19] Position ; X = 9225 ; Y = 495
Previous Wall_Arr[103][20] Position ; X = 1648 ; Y = 320 ;       NEW ;  Wall_Arr[103][20] Position ; X = 9225 ; Y = 585
Previous Wall_Arr[103][21] Position ; X = 1648 ; Y = 336 ;       NEW ;  Wall_Arr[103][21] Position ; X = 9225 ; Y = 675
Previous Wall_Arr[104][0] Position ; X = 1664 ; Y = 0 ;       NEW ;  Wall_Arr[104][0] Position ; X = 9315 ; Y = -1215
Previous Wall_Arr[104][1] Position ; X = 1664 ; Y = 16 ;       NEW ;  Wall_Arr[104][1] Position ; X = 9315 ; Y = -1125
Previous Wall_Arr[104][2] Position ; X = 1664 ; Y = 32 ;       NEW ;  Wall_Arr[104][2] Position ; X = 9315 ; Y = -1035
Previous Wall_Arr[104][3] Position ; X = 1664 ; Y = 48 ;       NEW ;  Wall_Arr[104][3] Position ; X = 9315 ; Y = -945
Previous Wall_Arr[104][4] Position ; X = 1664 ; Y = 64 ;       NEW ;  Wall_Arr[104][4] Position ; X = 9315 ; Y = -855
Previous Wall_Arr[104][5] Position ; X = 1664 ; Y = 80 ;       NEW ;  Wall_Arr[104][5] Position ; X = 9315 ; Y = -765
Previous Wall_Arr[104][6] Position ; X = 1664 ; Y = 96 ;       NEW ;  Wall_Arr[104][6] Position ; X = 9315 ; Y = -675
Previous Wall_Arr[104][7] Position ; X = 1664 ; Y = 112 ;       NEW ;  Wall_Arr[104][7] Position ; X = 9315 ; Y = -585
Previous Wall_Arr[104][8] Position ; X = 1664 ; Y = 128 ;       NEW ;  Wall_Arr[104][8] Position ; X = 9315 ; Y = -495
Previous Wall_Arr[104][9] Position ; X = 1664 ; Y = 144 ;       NEW ;  Wall_Arr[104][9] Position ; X = 9315 ; Y = -405
Previous Wall_Arr[104][10] Position ; X = 1664 ; Y = 160 ;       NEW ;  Wall_Arr[104][10] Position ; X = 9315 ; Y = -315
Previous Wall_Arr[104][11] Position ; X = 1664 ; Y = 176 ;       NEW ;  Wall_Arr[104][11] Position ; X = 9315 ; Y = -225
Previous Wall_Arr[104][12] Position ; X = 1664 ; Y = 192 ;       NEW ;  Wall_Arr[104][12] Position ; X = 9315 ; Y = -135
Previous Wall_Arr[104][13] Position ; X = 1664 ; Y = 208 ;       NEW ;  Wall_Arr[104][13] Position ; X = 9315 ; Y = -45
Previous Wall_Arr[104][14] Position ; X = 1664 ; Y = 224 ;       NEW ;  Wall_Arr[104][14] Position ; X = 9315 ; Y = 45
Previous Wall_Arr[104][15] Position ; X = 1664 ; Y = 240 ;       NEW ;  Wall_Arr[104][15] Position ; X = 9315 ; Y = 135
Previous Wall_Arr[104][16] Position ; X = 1664 ; Y = 256 ;       NEW ;  Wall_Arr[104][16] Position ; X = 9315 ; Y = 225
Previous Wall_Arr[104][17] Position ; X = 1664 ; Y = 272 ;       NEW ;  Wall_Arr[104][17] Position ; X = 9315 ; Y = 315
Previous Wall_Arr[104][18] Position ; X = 1664 ; Y = 288 ;       NEW ;  Wall_Arr[104][18] Position ; X = 9315 ; Y = 405
Previous Wall_Arr[104][19] Position ; X = 1664 ; Y = 304 ;       NEW ;  Wall_Arr[104][19] Position ; X = 9315 ; Y = 495
Previous Wall_Arr[104][20] Position ; X = 1664 ; Y = 320 ;       NEW ;  Wall_Arr[104][20] Position ; X = 9315 ; Y = 585
Previous Wall_Arr[104][21] Position ; X = 1664 ; Y = 336 ;       NEW ;  Wall_Arr[104][21] Position ; X = 9315 ; Y = 675
Previous Wall_Arr[105][0] Position ; X = 1680 ; Y = 0 ;       NEW ;  Wall_Arr[105][0] Position ; X = 9405 ; Y = -1215
Previous Wall_Arr[105][1] Position ; X = 1680 ; Y = 16 ;       NEW ;  Wall_Arr[105][1] Position ; X = 9405 ; Y = -1125
Previous Wall_Arr[105][2] Position ; X = 1680 ; Y = 32 ;       NEW ;  Wall_Arr[105][2] Position ; X = 9405 ; Y = -1035
Previous Wall_Arr[105][3] Position ; X = 1680 ; Y = 48 ;       NEW ;  Wall_Arr[105][3] Position ; X = 9405 ; Y = -945
Previous Wall_Arr[105][4] Position ; X = 1680 ; Y = 64 ;       NEW ;  Wall_Arr[105][4] Position ; X = 9405 ; Y = -855
Previous Wall_Arr[105][5] Position ; X = 1680 ; Y = 80 ;       NEW ;  Wall_Arr[105][5] Position ; X = 9405 ; Y = -765
Previous Wall_Arr[105][6] Position ; X = 1680 ; Y = 96 ;       NEW ;  Wall_Arr[105][6] Position ; X = 9405 ; Y = -675
Previous Wall_Arr[105][7] Position ; X = 1680 ; Y = 112 ;       NEW ;  Wall_Arr[105][7] Position ; X = 9405 ; Y = -585
Previous Wall_Arr[105][8] Position ; X = 1680 ; Y = 128 ;       NEW ;  Wall_Arr[105][8] Position ; X = 9405 ; Y = -495
Previous Wall_Arr[105][9] Position ; X = 1680 ; Y = 144 ;       NEW ;  Wall_Arr[105][9] Position ; X = 9405 ; Y = -405
Previous Wall_Arr[105][10] Position ; X = 1680 ; Y = 160 ;       NEW ;  Wall_Arr[105][10] Position ; X = 9405 ; Y = -315
Previous Wall_Arr[105][11] Position ; X = 1680 ; Y = 176 ;       NEW ;  Wall_Arr[105][11] Position ; X = 9405 ; Y = -225
Previous Wall_Arr[105][12] Position ; X = 1680 ; Y = 192 ;       NEW ;  Wall_Arr[105][12] Position ; X = 9405 ; Y = -135
Previous Wall_Arr[105][13] Position ; X = 1680 ; Y = 208 ;       NEW ;  Wall_Arr[105][13] Position ; X = 9405 ; Y = -45
Previous Wall_Arr[105][14] Position ; X = 1680 ; Y = 224 ;       NEW ;  Wall_Arr[105][14] Position ; X = 9405 ; Y = 45
Previous Wall_Arr[105][15] Position ; X = 1680 ; Y = 240 ;       NEW ;  Wall_Arr[105][15] Position ; X = 9405 ; Y = 135
Previous Wall_Arr[105][16] Position ; X = 1680 ; Y = 256 ;       NEW ;  Wall_Arr[105][16] Position ; X = 9405 ; Y = 225
Previous Wall_Arr[105][17] Position ; X = 1680 ; Y = 272 ;       NEW ;  Wall_Arr[105][17] Position ; X = 9405 ; Y = 315
Previous Wall_Arr[105][18] Position ; X = 1680 ; Y = 288 ;       NEW ;  Wall_Arr[105][18] Position ; X = 9405 ; Y = 405
Previous Wall_Arr[105][19] Position ; X = 1680 ; Y = 304 ;       NEW ;  Wall_Arr[105][19] Position ; X = 9405 ; Y = 495
Previous Wall_Arr[105][20] Position ; X = 1680 ; Y = 320 ;       NEW ;  Wall_Arr[105][20] Position ; X = 9405 ; Y = 585
Previous Wall_Arr[105][21] Position ; X = 1680 ; Y = 336 ;       NEW ;  Wall_Arr[105][21] Position ; X = 9405 ; Y = 675
Previous Wall_Arr[106][0] Position ; X = 1696 ; Y = 0 ;       NEW ;  Wall_Arr[106][0] Position ; X = 9495 ; Y = -1215
Previous Wall_Arr[106][1] Position ; X = 1696 ; Y = 16 ;       NEW ;  Wall_Arr[106][1] Position ; X = 9495 ; Y = -1125
Previous Wall_Arr[106][2] Position ; X = 1696 ; Y = 32 ;       NEW ;  Wall_Arr[106][2] Position ; X = 9495 ; Y = -1035
Previous Wall_Arr[106][3] Position ; X = 1696 ; Y = 48 ;       NEW ;  Wall_Arr[106][3] Position ; X = 9495 ; Y = -945
Previous Wall_Arr[106][4] Position ; X = 1696 ; Y = 64 ;       NEW ;  Wall_Arr[106][4] Position ; X = 9495 ; Y = -855
Previous Wall_Arr[106][5] Position ; X = 1696 ; Y = 80 ;       NEW ;  Wall_Arr[106][5] Position ; X = 9495 ; Y = -765
Previous Wall_Arr[106][6] Position ; X = 1696 ; Y = 96 ;       NEW ;  Wall_Arr[106][6] Position ; X = 9495 ; Y = -675
Previous Wall_Arr[106][7] Position ; X = 1696 ; Y = 112 ;       NEW ;  Wall_Arr[106][7] Position ; X = 9495 ; Y = -585
Previous Wall_Arr[106][8] Position ; X = 1696 ; Y = 128 ;       NEW ;  Wall_Arr[106][8] Position ; X = 9495 ; Y = -495
Previous Wall_Arr[106][9] Position ; X = 1696 ; Y = 144 ;       NEW ;  Wall_Arr[106][9] Position ; X = 9495 ; Y = -405
Previous Wall_Arr[106][10] Position ; X = 1696 ; Y = 160 ;       NEW ;  Wall_Arr[106][10] Position ; X = 9495 ; Y = -315
Previous Wall_Arr[106][11] Position ; X = 1696 ; Y = 176 ;       NEW ;  Wall_Arr[106][11] Position ; X = 9495 ; Y = -225
Previous Wall_Arr[106][12] Position ; X = 1696 ; Y = 192 ;       NEW ;  Wall_Arr[106][12] Position ; X = 9495 ; Y = -135
Previous Wall_Arr[106][13] Position ; X = 1696 ; Y = 208 ;       NEW ;  Wall_Arr[106][13] Position ; X = 9495 ; Y = -45
Previous Wall_Arr[106][14] Position ; X = 1696 ; Y = 224 ;       NEW ;  Wall_Arr[106][14] Position ; X = 9495 ; Y = 45
Previous Wall_Arr[106][15] Position ; X = 1696 ; Y = 240 ;       NEW ;  Wall_Arr[106][15] Position ; X = 9495 ; Y = 135
Previous Wall_Arr[106][16] Position ; X = 1696 ; Y = 256 ;       NEW ;  Wall_Arr[106][16] Position ; X = 9495 ; Y = 225
Previous Wall_Arr[106][17] Position ; X = 1696 ; Y = 272 ;       NEW ;  Wall_Arr[106][17] Position ; X = 9495 ; Y = 315
Previous Wall_Arr[106][18] Position ; X = 1696 ; Y = 288 ;       NEW ;  Wall_Arr[106][18] Position ; X = 9495 ; Y = 405
Previous Wall_Arr[106][19] Position ; X = 1696 ; Y = 304 ;       NEW ;  Wall_Arr[106][19] Position ; X = 9495 ; Y = 495
Previous Wall_Arr[106][20] Position ; X = 1696 ; Y = 320 ;       NEW ;  Wall_Arr[106][20] Position ; X = 9495 ; Y = 585
Previous Wall_Arr[106][21] Position ; X = 1696 ; Y = 336 ;       NEW ;  Wall_Arr[106][21] Position ; X = 9495 ; Y = 675
Previous Wall_Arr[107][0] Position ; X = 1712 ; Y = 0 ;       NEW ;  Wall_Arr[107][0] Position ; X = 9585 ; Y = -1215
Previous Wall_Arr[107][1] Position ; X = 1712 ; Y = 16 ;       NEW ;  Wall_Arr[107][1] Position ; X = 9585 ; Y = -1125
Previous Wall_Arr[107][2] Position ; X = 1712 ; Y = 32 ;       NEW ;  Wall_Arr[107][2] Position ; X = 9585 ; Y = -1035
Previous Wall_Arr[107][3] Position ; X = 1712 ; Y = 48 ;       NEW ;  Wall_Arr[107][3] Position ; X = 9585 ; Y = -945
Previous Wall_Arr[107][4] Position ; X = 1712 ; Y = 64 ;       NEW ;  Wall_Arr[107][4] Position ; X = 9585 ; Y = -855
Previous Wall_Arr[107][5] Position ; X = 1712 ; Y = 80 ;       NEW ;  Wall_Arr[107][5] Position ; X = 9585 ; Y = -765
Previous Wall_Arr[107][6] Position ; X = 1712 ; Y = 96 ;       NEW ;  Wall_Arr[107][6] Position ; X = 9585 ; Y = -675
Previous Wall_Arr[107][7] Position ; X = 1712 ; Y = 112 ;       NEW ;  Wall_Arr[107][7] Position ; X = 9585 ; Y = -585
Previous Wall_Arr[107][8] Position ; X = 1712 ; Y = 128 ;       NEW ;  Wall_Arr[107][8] Position ; X = 9585 ; Y = -495
Previous Wall_Arr[107][9] Position ; X = 1712 ; Y = 144 ;       NEW ;  Wall_Arr[107][9] Position ; X = 9585 ; Y = -405
Previous Wall_Arr[107][10] Position ; X = 1712 ; Y = 160 ;       NEW ;  Wall_Arr[107][10] Position ; X = 9585 ; Y = -315
Previous Wall_Arr[107][11] Position ; X = 1712 ; Y = 176 ;       NEW ;  Wall_Arr[107][11] Position ; X = 9585 ; Y = -225
Previous Wall_Arr[107][12] Position ; X = 1712 ; Y = 192 ;       NEW ;  Wall_Arr[107][12] Position ; X = 9585 ; Y = -135
Previous Wall_Arr[107][13] Position ; X = 1712 ; Y = 208 ;       NEW ;  Wall_Arr[107][13] Position ; X = 9585 ; Y = -45
Previous Wall_Arr[107][14] Position ; X = 1712 ; Y = 224 ;       NEW ;  Wall_Arr[107][14] Position ; X = 9585 ; Y = 45
Previous Wall_Arr[107][15] Position ; X = 1712 ; Y = 240 ;       NEW ;  Wall_Arr[107][15] Position ; X = 9585 ; Y = 135
Previous Wall_Arr[107][16] Position ; X = 1712 ; Y = 256 ;       NEW ;  Wall_Arr[107][16] Position ; X = 9585 ; Y = 225
Previous Wall_Arr[107][17] Position ; X = 1712 ; Y = 272 ;       NEW ;  Wall_Arr[107][17] Position ; X = 9585 ; Y = 315
Previous Wall_Arr[107][18] Position ; X = 1712 ; Y = 288 ;       NEW ;  Wall_Arr[107][18] Position ; X = 9585 ; Y = 405
Previous Wall_Arr[107][19] Position ; X = 1712 ; Y = 304 ;       NEW ;  Wall_Arr[107][19] Position ; X = 9585 ; Y = 495
Previous Wall_Arr[107][20] Position ; X = 1712 ; Y = 320 ;       NEW ;  Wall_Arr[107][20] Position ; X = 9585 ; Y = 585
Previous Wall_Arr[107][21] Position ; X = 1712 ; Y = 336 ;       NEW ;  Wall_Arr[107][21] Position ; X = 9585 ; Y = 675
Previous Wall_Arr[108][0] Position ; X = 1728 ; Y = 0 ;       NEW ;  Wall_Arr[108][0] Position ; X = 9675 ; Y = -1215
Previous Wall_Arr[108][1] Position ; X = 1728 ; Y = 16 ;       NEW ;  Wall_Arr[108][1] Position ; X = 9675 ; Y = -1125
Previous Wall_Arr[108][2] Position ; X = 1728 ; Y = 32 ;       NEW ;  Wall_Arr[108][2] Position ; X = 9675 ; Y = -1035
Previous Wall_Arr[108][3] Position ; X = 1728 ; Y = 48 ;       NEW ;  Wall_Arr[108][3] Position ; X = 9675 ; Y = -945
Previous Wall_Arr[108][4] Position ; X = 1728 ; Y = 64 ;       NEW ;  Wall_Arr[108][4] Position ; X = 9675 ; Y = -855
Previous Wall_Arr[108][5] Position ; X = 1728 ; Y = 80 ;       NEW ;  Wall_Arr[108][5] Position ; X = 9675 ; Y = -765
Previous Wall_Arr[108][6] Position ; X = 1728 ; Y = 96 ;       NEW ;  Wall_Arr[108][6] Position ; X = 9675 ; Y = -675
Previous Wall_Arr[108][7] Position ; X = 1728 ; Y = 112 ;       NEW ;  Wall_Arr[108][7] Position ; X = 9675 ; Y = -585
Previous Wall_Arr[108][8] Position ; X = 1728 ; Y = 128 ;       NEW ;  Wall_Arr[108][8] Position ; X = 9675 ; Y = -495
Previous Wall_Arr[108][9] Position ; X = 1728 ; Y = 144 ;       NEW ;  Wall_Arr[108][9] Position ; X = 9675 ; Y = -405
Previous Wall_Arr[108][10] Position ; X = 1728 ; Y = 160 ;       NEW ;  Wall_Arr[108][10] Position ; X = 9675 ; Y = -315
Previous Wall_Arr[108][11] Position ; X = 1728 ; Y = 176 ;       NEW ;  Wall_Arr[108][11] Position ; X = 9675 ; Y = -225
Previous Wall_Arr[108][12] Position ; X = 1728 ; Y = 192 ;       NEW ;  Wall_Arr[108][12] Position ; X = 9675 ; Y = -135
Previous Wall_Arr[108][13] Position ; X = 1728 ; Y = 208 ;       NEW ;  Wall_Arr[108][13] Position ; X = 9675 ; Y = -45
Previous Wall_Arr[108][14] Position ; X = 1728 ; Y = 224 ;       NEW ;  Wall_Arr[108][14] Position ; X = 9675 ; Y = 45
Previous Wall_Arr[108][15] Position ; X = 1728 ; Y = 240 ;       NEW ;  Wall_Arr[108][15] Position ; X = 9675 ; Y = 135
Previous Wall_Arr[108][16] Position ; X = 1728 ; Y = 256 ;       NEW ;  Wall_Arr[108][16] Position ; X = 9675 ; Y = 225
Previous Wall_Arr[108][17] Position ; X = 1728 ; Y = 272 ;       NEW ;  Wall_Arr[108][17] Position ; X = 9675 ; Y = 315
Previous Wall_Arr[108][18] Position ; X = 1728 ; Y = 288 ;       NEW ;  Wall_Arr[108][18] Position ; X = 9675 ; Y = 405
Previous Wall_Arr[108][19] Position ; X = 1728 ; Y = 304 ;       NEW ;  Wall_Arr[108][19] Position ; X = 9675 ; Y = 495
Previous Wall_Arr[108][20] Position ; X = 1728 ; Y = 320 ;       NEW ;  Wall_Arr[108][20] Position ; X = 9675 ; Y = 585
Previous Wall_Arr[108][21] Position ; X = 1728 ; Y = 336 ;       NEW ;  Wall_Arr[108][21] Position ; X = 9675 ; Y = 675
Previous Wall_Arr[109][0] Position ; X = 1744 ; Y = 0 ;       NEW ;  Wall_Arr[109][0] Position ; X = 9765 ; Y = -1215
Previous Wall_Arr[109][1] Position ; X = 1744 ; Y = 16 ;       NEW ;  Wall_Arr[109][1] Position ; X = 9765 ; Y = -1125
Previous Wall_Arr[109][2] Position ; X = 1744 ; Y = 32 ;       NEW ;  Wall_Arr[109][2] Position ; X = 9765 ; Y = -1035
Previous Wall_Arr[109][3] Position ; X = 1744 ; Y = 48 ;       NEW ;  Wall_Arr[109][3] Position ; X = 9765 ; Y = -945
Previous Wall_Arr[109][4] Position ; X = 1744 ; Y = 64 ;       NEW ;  Wall_Arr[109][4] Position ; X = 9765 ; Y = -855
Previous Wall_Arr[109][5] Position ; X = 1744 ; Y = 80 ;       NEW ;  Wall_Arr[109][5] Position ; X = 9765 ; Y = -765
Previous Wall_Arr[109][6] Position ; X = 1744 ; Y = 96 ;       NEW ;  Wall_Arr[109][6] Position ; X = 9765 ; Y = -675
Previous Wall_Arr[109][7] Position ; X = 1744 ; Y = 112 ;       NEW ;  Wall_Arr[109][7] Position ; X = 9765 ; Y = -585
Previous Wall_Arr[109][8] Position ; X = 1744 ; Y = 128 ;       NEW ;  Wall_Arr[109][8] Position ; X = 9765 ; Y = -495
Previous Wall_Arr[109][9] Position ; X = 1744 ; Y = 144 ;       NEW ;  Wall_Arr[109][9] Position ; X = 9765 ; Y = -405
Previous Wall_Arr[109][10] Position ; X = 1744 ; Y = 160 ;       NEW ;  Wall_Arr[109][10] Position ; X = 9765 ; Y = -315
Previous Wall_Arr[109][11] Position ; X = 1744 ; Y = 176 ;       NEW ;  Wall_Arr[109][11] Position ; X = 9765 ; Y = -225
Previous Wall_Arr[109][12] Position ; X = 1744 ; Y = 192 ;       NEW ;  Wall_Arr[109][12] Position ; X = 9765 ; Y = -135
Previous Wall_Arr[109][13] Position ; X = 1744 ; Y = 208 ;       NEW ;  Wall_Arr[109][13] Position ; X = 9765 ; Y = -45
Previous Wall_Arr[109][14] Position ; X = 1744 ; Y = 224 ;       NEW ;  Wall_Arr[109][14] Position ; X = 9765 ; Y = 45
Previous Wall_Arr[109][15] Position ; X = 1744 ; Y = 240 ;       NEW ;  Wall_Arr[109][15] Position ; X = 9765 ; Y = 135
Previous Wall_Arr[109][16] Position ; X = 1744 ; Y = 256 ;       NEW ;  Wall_Arr[109][16] Position ; X = 9765 ; Y = 225
